0.316024155839994+0i,0.31543795034816+0i,0.314846317583033+0i,0.314249146554557+0i,0.313646322832782+0i,0.313037728404227+0i,0.312423241520673+0i,0.311802736539886+0i,0.311176083757772+0i,0.31054314923137+0i,0.30990379459212+0i,0.309257876848714+0i,0.308605248178856+0i,0.30794575570916+0i,0.307279241282366+0i,0.306605541210997+0i,0.305924486016479+0i,0.305235900152703+0i,0.304539601712891+0i,0.303835402118541+0i,0.303123105789122+0i,0.302402509791074+0i,0.301673403464532+0i,0.300935568026064+0i,0.300188776145532+0i,0.299432791495055+0i,0.298667368267804+0i,0.297892250664206+0i,0.297107172342845+0i,0.296311855833129+0i,0.295506011906472+0i,0.294689338902426+0i,0.29386152200584+0i,0.293022232470698+0i,0.292171126785863+0i,0.291307845777417+0i,0.290432013641731+0i,0.289543236902741+0i,0.288641103286207+0i,0.287725180502868+0i,0.286795014931523+0i,0.285850130191987+0i,0.284890025596675+0i,0.28391417446823+0i,0.282922022309026+0i,0.28191298480663+0i,0.280886445657243+0i,0.279841754186829+0i,0.278778222746938+0i,0.27769512385911+0i,0.276591687078164+0i,0.275467095540501+0i,0.274320482158671+0i,0.273150925417812+0i,0.271957444722876+0i,0.270738995237809+0i,0.269494462148607+0i,0.268222654271303+0i,0.266922296913039+0i,0.265592023878958+0i,0.264230368499285+0i,0.262835753528803+0i,0.261406479744327+0i,0.259940713033397+0i,0.258436469728118+0i,0.256891599889903+0i,0.255303768191667+0i,0.253670431970796+0i,0.251988815935078+0i,0.250255882889752+0i,0.248468299710131+0i,0.246622397601964+0i,0.244714125458707+0i,0.242738994824827+0i,0.240692014584497+0i,0.238567612984363+0i,0.236359543923435+0i,0.234060773540178+0i,0.231663341906702+0i,0.229158192971312+0i,0.226534963579465+0i,0.223781719156465+0i,0.220884619004614+0i,0.217827487451614+0i,0.214591257166059+0i,0.211153235999403+0i,0.207486125650519+0i,0.203556683974043+0i,0.199323863400369+0i,0.194736158176025+0i,0.18972771912033+0i,0.184212477712825+0i,0.178074914367311+0i,0.171154870925063+0i,0.163221104038367+0i,0.153921790732616+0i,0.142682690553753+0i,0.128468234864059+0i,0.109099378120304+0i,0.07851789078646+0i,0+0i,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi,Inf+Infi
